user_id,book_id,score
7985,6483,0.6
3722,4198,0.5
5408,2275,0.1
3049,6459,3.8
7188,6181,4.0
3462,3971,1.4
5951,5459,0.5
3867,1806,4.7
2165,2145,1.7
1382,2117,0.4
2539,125,4.9
1700,1259,4.8
3641,2000,3.0
1751,479,4.3
7832,7868,3.2
5249,7574,1.2
7269,5853,4.5
7974,7586,1.1
539,7115,2.1
6349,3567,0.9
4700,5076,4.2
4799,578,4.4
6313,323,3.1
134,3258,0.5
7204,7774,1.8
2543,5329,3.6
7509,3873,3.6
7432,282,1.1
3042,7173,1.3
5858,4930,2.1
2836,6717,4.5
2895,5968,2.2
5144,4981,2.4
5156,6182,3.4
6075,6355,4.1
7160,1663,4.9
6381,1080,3.3
2915,7153,0.1
2239,5309,3.6
4928,3498,0.3
4196,4856,3.3
1386,1141,3.6
4083,246,2.8
5442,3892,0.6
6178,512,3.2
1895,5220,1.9
5964,7704,2.5
6971,5342,2.5
4076,6203,0.8
4517,5138,0.3
1439,7198,0.6
6409,6155,1.7
7974,2674,3.9
3217,1711,0.4
1889,5857,0.5
4007,7486,0.4
1620,6160,0.7
6840,4112,4.3
4965,477,0.9
7602,3033,0.6
6107,4321,1.9
3526,167,2.5
7520,365,4.4
7590,2719,1.2
7168,4366,2.3
4103,6405,4.8
5863,7754,0.3
5280,1522,4.7
3238,1185,3.2
3241,670,3.6
2159,5007,1.4
7132,2837,4.3
3732,4550,1.3
6327,3331,4.5
3083,2934,3.8
7224,6891,4.2
1196,1735,3.0
927,233,3.3
304,347,1.3
3438,6004,1.3
7924,3982,2.0
1772,2656,2.4
948,4663,0.3
2013,1878,3.9
976,5222,1.7
5963,7579,0.3
1097,4646,0.7
1536,5200,4.2
5188,5050,2.7
1993,2670,1.5
3845,1889,0.7
1908,7431,0.2
6069,1491,4.7
1554,1674,4.9
4061,7939,2.1
5301,1341,2.7
7272,5981,0.6
5682,7874,0.5
4964,5255,3.4
96,7380,2.1
5185,481,3.9
7447,5833,4.6
4047,966,4.4
6898,4431,4.8
7172,6411,0.6
5836,5488,0.3
308,4029,1.2
2246,4048,3.8
1814,5605,3.3
7359,7339,2.2
261,3268,3.6
2842,922,0.9
5500,4441,2.8
5947,3340,3.6
536,983,0.8
1481,6158,0.4
26,6001,0.2
1389,3462,2.8
4002,7889,0.3
2642,2033,2.2
4788,538,3.7
5282,3178,0.0
7606,810,3.9
846,5220,4.5
5808,1372,1.1
4678,748,2.7
6026,895,1.6
7357,1706,1.8
1104,6114,2.5
5542,5342,4.5
3825,3658,0.8
6009,1956,2.1
2747,7095,4.2
6702,1778,2.4
2273,3045,0.2
4736,1623,0.2
5365,7878,4.4
490,636,0.5
4653,6794,0.9
5805,2980,4.1
3745,2520,4.7
6920,6252,1.4
3083,5780,3.3
6974,6221,3.6
901,1689,4.8
5779,3799,2.1
6030,4222,4.7
7503,7286,1.3
7877,3539,2.8
1656,4591,2.5
4907,7266,2.9
1756,1248,1.7
6373,432,0.8
5636,517,0.8
5688,59,4.0
1666,5807,1.4
4235,7035,4.9
2980,2701,2.1
2215,7458,1.4
5693,996,3.6
698,1374,3.0
7394,2392,0.7
399,4692,2.7
4906,7139,3.3
918,7268,1.2
813,5018,0.8
2594,6505,3.6
3974,5805,2.3
2854,1912,4.9
4753,3814,4.0
4151,6237,1.6
4012,2918,3.7
5004,4131,2.8
2809,4716,4.8
2752,2186,3.8
7002,4239,2.9
1230,3856,2.6
6900,2305,4.9
6612,3115,2.4
6316,7372,1.5
4368,4043,4.5
3692,5590,1.8
5605,794,4.4
4190,350,4.5
4567,4925,2.2
943,7358,3.1
7114,1937,2.3
1549,5225,3.7
3078,6256,2.1
3305,7596,4.3
373,4588,4.9
2742,7854,0.7
7715,7249,1.9
2791,5937,1.3
1853,3684,2.3
1588,7184,0.1
3346,5671,0.9
2709,5825,0.8
7764,3988,1.6
4293,5394,3.7
4888,4960,2.7
640,3630,2.6
3921,3895,4.9
6276,5911,3.3
1752,2244,3.0
3347,4650,0.3
295,2919,3.4
3951,7776,1.4
7256,4222,3.0
5021,6473,1.0
426,927,2.4
7138,6736,3.4
7676,6553,1.1
3784,2620,4.5
5328,3256,3.3
7321,874,4.6
1673,1152,2.5
290,7254,2.6
2796,6447,3.6
7985,2513,2.9
2594,3133,1.6
7511,393,3.3
436,6300,0.5
5799,1926,1.3
1165,185,4.5
5492,1064,4.0
59,6587,0.8
7190,1452,1.0
3694,5377,3.4
805,4838,3.0
6775,7590,4.0
4796,6086,0.3
4554,6334,2.5
2551,4757,2.8
2364,1688,0.9
4021,2614,3.0
7300,1147,1.3
3286,999,2.5
6781,747,0.6
7421,7423,3.3
2658,482,0.6
4302,5871,4.0
529,6937,1.4
2289,3459,4.5
3913,2431,0.5
653,928,2.7
3755,5821,0.4
7309,1477,0.9
3515,5626,2.7
7390,4300,3.8
2079,6419,0.6
3246,5863,1.0
6815,2399,0.0
4718,7205,3.8
4131,3635,1.8
3857,3308,1.4
1592,857,1.1
1354,4478,0.1
2955,5592,2.9
721,1014,0.7
6891,5233,2.6
4190,1098,0.6
4810,2014,3.1
7084,1352,4.6
253,7123,3.1
5751,666,4.1
2871,6591,2.7
4925,6788,4.9
5713,2633,3.7
641,6818,0.4
7877,5204,4.1
5123,5229,2.3
7981,6717,2.9
2184,756,4.5
840,1946,4.3
2264,6821,0.3
1781,1914,1.7
2170,4291,4.8
4854,7657,4.6
633,2542,4.6
6446,7850,0.7
6946,2465,3.0
99,5373,4.5
4867,5228,3.3
4796,6808,1.7
1901,7679,3.5
1283,2736,2.6
7027,3041,2.8
675,6831,2.6
3048,50,1.6
4842,4156,1.5
2724,687,3.3
2376,6776,1.7
1343,3948,1.6
6606,5117,4.1
5140,6233,2.4
6832,2975,2.6
4735,5886,1.1
6723,4716,2.2
1887,1088,1.0
5054,7021,2.0
468,2588,4.9
1789,4453,2.9
5953,6377,3.8
2937,6414,0.4
6219,5976,2.9
1744,353,4.8
215,4853,1.3
5827,3148,0.8
2895,5156,3.1
946,2363,2.6
5405,2214,2.2
7650,2641,1.1
6190,1492,0.4
7031,3950,0.0
4721,7648,1.6
6329,1448,4.4
21,2200,0.8
3411,7059,2.2
5965,6308,0.4
1294,1595,0.5
6543,965,4.1
6938,7911,3.3
5520,3286,4.5
3462,662,3.6
6025,7180,1.9
7938,4354,0.1
6645,7480,1.4
2595,1953,3.6
2064,1089,1.8
6687,3872,4.6
7257,1323,0.8
1100,7016,3.5
6992,6484,1.5
5221,4764,1.7
3064,3444,3.1
4,4438,2.0
3029,7706,2.2
7337,1774,0.0
4783,1779,1.5
2737,4149,0.9
7501,3844,1.4
1246,179,4.0
7611,301,3.0
2389,5743,0.4
3012,6693,3.3
5339,6821,0.8
439,2562,1.2
1431,654,4.0
2981,2736,2.8
5331,6749,0.5
5409,5174,0.3
1019,2174,2.1
5822,7159,4.7
27,152,3.6
2516,1068,4.4
3876,1225,0.2
5883,7532,2.8
7335,7918,2.6
7566,6053,3.2
2904,6618,2.9
489,3938,4.7
2380,6939,4.1
7211,4485,3.6
826,6842,1.5
6324,1099,3.1
4734,3321,0.6
7399,5837,2.6
5329,4052,4.7
1257,3707,0.3
5841,66,1.1
5408,160,0.5
7295,3124,2.1
1844,6691,2.8
1467,5010,1.8
528,4417,1.7
5258,7554,2.5
7265,3798,3.4
5136,4067,4.1
4950,5843,3.8
7702,6091,4.9
926,1926,2.5
516,6606,3.2
5484,2839,2.3
3111,7800,0.7
6070,518,4.4
1708,1935,1.9
6449,2224,0.2
418,3156,3.6
6102,2121,3.4
3324,7296,1.2
5472,5025,1.4
5772,4937,2.3
6027,3233,1.6
4809,7836,3.9
6934,4300,1.7
2121,5858,0.1
4353,64,2.4
7879,765,0.9
5711,2292,4.9
7134,2889,4.2
5573,58,3.0
7691,6941,3.1
7273,444,1.3
7278,4553,2.0
1091,191,2.1
7177,152,2.4
6750,485,1.2
5887,5453,3.5
71,740,4.6
726,2087,1.4
5197,4050,0.4
4981,5662,4.8
3903,986,1.9
230,165,1.8
305,2374,2.0
2132,3880,0.5
2742,7029,0.8
3406,973,1.4
3750,5731,4.0
1858,7220,0.5
6362,7653,3.8
386,7353,3.9
1066,1260,3.7
7234,366,3.6
438,2111,0.5
1623,3491,1.2
4633,1731,2.7
2681,1120,4.6
759,4660,4.9
3969,935,4.6
2096,7723,4.9
2155,564,4.7
5865,2007,1.7
6997,638,0.3
266,2758,3.0
6461,693,0.2
3258,795,3.8
6343,2500,0.8
421,1814,0.0
4788,6350,1.7
6774,6865,0.8
5612,6386,3.2
5916,3519,3.4
6836,7240,0.4
1993,2797,4.1
6648,7203,4.2
3629,6275,4.5
2946,3022,2.1
2751,6913,0.6
7616,3729,4.7
3380,3140,0.1
7937,6124,2.7
1669,6912,2.2
6200,1240,2.5
1965,1669,0.2
823,2762,3.4
4648,7483,3.0
5877,3569,2.4
1781,7464,2.4
6664,2869,1.9
2197,5606,1.1
2859,7416,0.0
5065,303,3.0
5113,4054,4.4
3606,4819,0.6
687,6950,1.1
1924,7998,3.4
2221,6008,4.4
1818,6453,4.4
7285,278,0.4
2660,1367,0.4
1066,773,3.4
3181,6365,3.3
4690,7427,4.6
2116,859,4.9
276,6280,2.3
6843,3455,1.7
4346,4167,4.1
2402,2255,1.2
7856,5355,2.5
5776,1837,2.6
1154,7260,3.9
7898,4372,2.8
7329,3641,2.2
2842,2905,2.9
2655,3422,2.5
5417,1708,0.8
5293,6109,3.6
3236,534,1.9
2468,1734,3.6
426,3003,2.2
5241,4384,4.8
667,855,4.5
70,5039,1.7
7322,5378,2.5
7495,4718,0.4
4684,3566,4.9
218,6484,3.6
6039,7141,1.7
3134,5137,4.8
5347,2765,0.4
1684,1359,3.8
7579,1189,0.3
609,3891,2.5
1581,775,3.5
1609,6363,4.8
6149,5798,3.9
3349,2143,4.8
5333,5007,3.7
6957,4497,2.0
3472,5737,2.8
1374,1791,0.2
6506,695,0.1
1813,1773,0.5
1241,2322,4.4
6178,1886,1.2
7574,1009,3.9
7094,5642,3.4
3484,6114,2.5
1508,2726,1.3
7848,7568,4.3
7843,7969,0.1
6135,4925,1.8
4297,7010,3.3
7050,7494,4.4
4625,5965,0.9
5540,5604,2.2
5270,4157,3.8
7882,7975,2.9
469,7689,0.3
898,570,1.1
6575,512,4.5
2132,4772,0.6
4772,5230,2.5
523,1859,1.8
3096,5015,0.8
7221,4880,0.6
721,57,3.1
542,7327,4.1
6390,7116,1.9
4761,7709,3.7
2769,1538,4.7
1718,6354,1.9
7118,457,0.4
2060,5407,3.7
313,6597,0.6
5552,4543,2.4
2755,217,2.5
4924,7111,4.4
1917,6301,3.7
2825,807,2.6
3803,6758,4.4
4276,5800,3.6
7603,1602,2.2
4252,5613,2.0
635,1531,3.8
1825,6132,3.1
5005,593,0.2
1191,6036,4.0
4837,5698,0.4
6544,4926,4.2
6049,3524,3.6
709,1982,1.6
6080,1734,4.6
2413,3449,4.1
6692,7668,2.0
4788,7086,3.0
3599,7090,3.1
6789,2743,4.5
7977,6942,3.3
5776,903,1.6
1975,5327,1.4
3908,7466,2.2
1381,2970,0.8
533,6090,0.7
4349,905,0.3
2359,6118,3.8
5549,4964,0.3
4960,5850,2.2
2117,2026,4.6
2377,3163,2.6
5238,5718,1.1
6702,7034,1.1
3475,3676,1.1
2697,6558,2.6
3155,6570,0.0
7194,460,2.4
4620,2730,4.7
4257,800,3.7
3449,7996,4.0
3618,6035,1.1
7221,3902,4.9
3167,3189,2.1
5245,6725,0.8
673,881,2.3
6834,6243,4.7
4400,4557,2.7
6100,353,2.3
5397,105,1.4
5831,5251,2.8
7838,7613,3.0
1233,2505,4.3
2650,477,2.4
281,7530,1.1
1880,5622,4.4
6954,5016,0.6
2540,5776,3.6
45,7488,4.1
4714,4043,3.3
3250,1161,0.8
3944,356,0.0
4647,5650,1.6
2688,4271,3.4
7774,2805,2.9
1931,3163,3.4
4491,3656,0.8
7334,371,1.3
3908,2201,3.7
7408,6361,3.7
6143,3823,1.7
2058,4747,3.0
2966,5773,3.9
5461,1056,4.9
7429,7344,2.1
3767,6729,1.2
7274,7182,4.4
1110,722,4.7
6084,1174,2.5
3802,6432,3.6
6709,948,2.9
5231,7217,0.9
5504,3851,1.2
6208,7713,4.7
202,5499,0.0
2173,3809,0.3
924,4954,3.2
1877,512,3.2
3807,6524,1.7
7484,7588,4.8
1438,2734,2.9
6438,3855,0.5
4871,7668,3.2
1225,2780,0.4
362,1040,3.7
3295,5888,0.9
4216,3388,0.8
545,3531,2.8
1092,3308,3.6
4940,870,4.0
5573,4366,3.7
3615,3861,0.9
4561,7371,2.4
5979,6580,4.0
6115,837,3.4
7489,4092,3.1
4758,5529,1.3
1303,6396,0.1
232,604,1.8
4643,353,4.6
4279,7199,4.4
557,6832,2.4
4998,3309,2.8
5505,7241,0.0
2873,74,3.6
6506,740,1.8
404,6963,4.9
4280,4500,4.3
7615,7393,4.8
5562,5256,1.0
7428,584,3.8
1540,839,1.2
5967,5202,0.6
7786,2289,1.4
6253,7718,4.1
130,4482,3.8
7565,2789,2.3
7398,5264,1.2
705,5928,1.3
7215,586,3.6
2685,7877,0.8
570,2232,2.3
6231,3913,0.6
3878,2943,0.3
2309,5949,2.0
6420,1116,3.5
481,3620,3.2
2725,1574,2.2
2280,5560,1.7
1215,7822,4.1
6454,3441,1.3
6216,5919,0.3
2187,4736,0.3
3305,1088,0.0
3464,7565,0.9
3787,3055,4.2
4338,1662,3.7
6237,5061,2.3
6766,6898,3.4
2315,246,1.6
2115,2815,3.0
7304,5903,3.3
666,6841,3.7
6853,1528,4.8
3584,620,3.3
1975,1586,2.4
5923,670,0.6
5076,7960,4.5
1040,1040,4.8
5846,1695,4.9
3259,7036,0.5
1846,7383,3.0
1207,4629,0.0
6769,1321,3.0
4409,3339,0.8
3974,2584,2.8
5784,2822,3.3
5430,7874,4.8
1808,5800,1.5
6466,7518,0.4
3961,4814,2.8
7088,4862,2.9
6356,2253,1.2
1222,652,4.9
4030,6262,4.2
4813,590,1.1
7163,3732,1.1
590,5987,3.6
2156,6186,4.2
6872,4100,3.4
3928,2231,1.1
2103,1926,4.9
6887,5683,4.9
7486,3925,0.8
1441,4881,0.9
5310,1784,0.3
2355,4093,4.7
6604,7633,3.4
937,1629,0.3
2046,7451,2.9
4469,7570,0.2
6446,7852,4.9
2662,4597,0.1
4533,7730,4.7
7665,3868,0.3
5233,4536,0.2
4204,6996,1.1
5631,7840,1.2
5773,614,1.8
256,4519,0.3
1710,5332,4.2
2520,613,4.9
1804,7258,4.1
3242,6796,3.2
1795,6383,1.0
7389,6311,4.4
147,2051,3.9
6105,6938,1.3
7774,385,2.2
4682,1126,0.5
2278,2060,1.8
5979,6947,3.3
1491,3139,3.9
2428,7749,0.0
1643,1982,3.0
3101,7769,2.1
6936,4432,2.6
1968,4359,3.2
6053,5829,1.6
6250,4111,4.8
7296,6819,1.7
5313,3918,3.3
1209,6698,4.1
559,4152,4.0
3009,1045,1.3
5101,3036,0.7
2796,1497,2.2
4344,2661,3.3
3823,227,4.2
7248,1749,2.8
930,3868,0.7
2995,2058,4.4
574,293,4.5
5222,123,4.7
7199,2717,0.5
3692,4473,1.3
258,3928,0.8
6092,7088,4.9
5640,7783,1.4
590,6437,0.1
4145,4628,3.5
2622,7351,2.6
7009,164,2.4
5352,5087,4.4
7967,2069,3.8
3161,7154,4.1
1296,479,0.2
4708,1243,1.5
959,4149,3.6
4826,4771,1.9
4824,7107,3.6
5072,43,0.6
488,4846,4.1
1564,2350,1.9
2718,665,3.7
408,4674,2.6
5773,3676,1.2
2525,2453,4.5
7015,1805,3.3
2249,305,4.6
1539,3576,4.0
7673,2426,2.3
791,2536,1.3
1551,3692,0.9
1149,30,4.1
620,7327,3.6
178,5654,2.7
6390,4101,0.7
6930,1351,1.8
3539,7400,0.5
1629,3809,3.0
1132,4590,3.1
245,6414,4.5
1835,7831,4.9
2013,6515,1.2
6780,3963,0.9
6139,5358,3.9
335,1549,2.5
7318,6807,0.2
3028,7068,1.8
2136,6528,1.8
957,2511,0.7
76,4599,3.3
5055,3238,1.0
736,6081,3.1
2384,4861,3.9
5092,5598,3.3
1322,3530,1.3
2697,969,2.1
5062,668,3.4
1315,7671,2.8
3682,6748,2.0
1639,6164,0.2
6331,5197,4.3
7021,5131,3.3
5523,5196,0.5
7214,7357,2.1
1195,18,2.1
7366,5382,1.7
4297,6447,0.1
882,5564,1.3
6899,5327,0.8
851,1585,4.7
5234,246,0.2
3817,4270,0.4
6736,1925,2.8
4505,3640,2.9
7833,4404,1.3
4199,2253,3.3
6621,3863,2.1
3580,2021,2.2
3308,5020,1.4
4320,6578,3.2
984,6473,2.4
3840,5986,1.9
4022,6783,4.9
1065,2266,0.4
28,827,1.5
74,3834,4.1
6692,6545,3.5
5046,2909,2.0
1319,1457,1.7
2271,6295,2.1
1987,2084,1.6
28,6007,4.0
3349,2510,1.0
4067,5508,4.5
575,3883,4.1
1871,4994,1.2
2339,6995,0.7
282,7084,4.8
101,631,0.7
2083,2489,3.0
2668,163,3.8
2665,6936,1.8
5408,4796,3.0
2574,3509,2.1
2861,6274,4.6
5205,1844,1.8
1983,1484,1.2
164,179,2.7
7108,3984,3.7
66,330,1.3
1452,6426,2.6
3033,5195,1.9
1451,6865,0.9
2613,387,3.6
5878,7543,2.7
6082,3193,4.3
2497,2087,1.6
2897,4588,4.5
7623,6807,3.3
6611,2007,4.8
1089,7125,2.5
7644,5166,4.8
5357,3724,0.4
2529,5984,3.1
6280,5374,4.7
4410,2132,1.1
5268,3336,4.7
7392,6126,2.4
7187,2915,2.6
5295,137,4.9
4105,2975,3.8
3941,6779,2.2
6909,6567,3.4
4896,4374,4.5
2359,2561,2.2
4260,6307,1.5
7939,1293,4.5
3346,3174,2.1
6381,6659,0.7
6770,6815,4.2
3075,311,4.5
5417,5,4.0
7446,662,3.8
4931,3018,0.7
2360,2536,3.9
4714,219,1.6
1918,653,3.8
748,5023,4.4
6718,4738,3.2
696,7925,0.2
7186,3163,2.7
1313,1272,0.2
2772,1352,1.2
5273,7676,1.8
2847,1234,3.7
6839,3215,1.7
3988,1500,0.9
2865,6395,3.3
7185,7204,0.6
5282,3072,0.1
7931,6081,0.6
4164,7132,1.4
4597,6436,4.1
1015,5444,0.6
2918,4697,1.9
248,6122,3.0
7351,4101,0.8
1194,3319,1.3
5074,2023,4.5
272,3151,3.0
932,6616,2.5
4368,5010,1.7
3418,4493,1.1
5937,1814,2.7
2535,593,2.5
2589,3568,0.8
2236,3341,0.6
6239,7978,2.6
4366,5314,4.6
2918,7307,2.2
916,7627,0.3
4352,1428,4.7
3014,2014,4.9
3743,6527,4.2
1502,2633,2.8
791,6848,1.8
858,1782,3.3
3421,3269,0.7
3959,5801,0.4
5833,7288,4.8
5303,7806,2.8
1172,5369,2.3
412,4590,0.7
5402,7846,4.8
4330,4872,1.4
153,6868,2.0
2408,6713,3.0
7792,3028,2.5
4447,5191,1.4
224,6001,0.6
4761,4623,3.0
4686,6383,3.5
6179,1420,4.2
4990,1803,0.9
5835,1681,1.9
6489,7231,1.2
1953,2827,2.6
6567,508,2.2
5562,1473,4.1
3605,2095,2.3
5800,7638,0.6
944,3902,1.1
5442,6851,4.3
7144,4874,3.9
4962,3807,1.3
1230,2029,3.9
226,537,4.3
1813,5307,0.8
3613,1337,4.5
3220,7298,3.0
3252,3236,2.4
5953,3723,3.4
7878,6871,2.7
6775,1624,1.0
6837,7529,4.1
5873,6502,2.2
4648,5067,3.9
5964,4074,1.8
4227,3272,4.2
4680,6997,3.6
3824,4487,3.8
4679,3986,4.8
3481,3462,1.8
2956,2884,3.3
4266,1950,1.0
189,4747,4.4
2835,7619,4.8
97,509,0.1
2692,3395,2.4
2658,1966,3.8
3247,6660,4.3
4556,3370,0.4
2569,199,4.7
331,696,1.5
905,1193,1.9
3056,1494,1.6
4647,1183,4.7
6381,4545,3.0
6878,4087,2.8
4244,2540,3.1
3881,2459,4.4
1499,2949,3.7
5449,6606,1.8
3354,4853,1.0
7165,2030,4.6
1482,1950,2.1
6855,6770,0.1
4039,2205,2.4
558,6636,0.9
3599,4807,2.9
3894,966,4.6
7041,1901,2.2
6953,7558,2.8
4318,3993,0.8
7953,3019,3.7
4363,4753,2.2
1530,1807,3.4
3341,1873,2.1
7988,6436,0.1
3658,4306,1.5
4687,3065,2.0
782,6151,3.5
4765,1365,0.8
6467,3292,1.0
3636,1368,4.2
4983,7223,1.0
6888,4734,2.8
26,7353,4.7
3220,6877,1.4
7036,6268,1.7
4754,5667,3.0
7635,979,0.6
7806,5147,4.0
1202,3982,0.0
6198,102,2.1
4307,7093,3.8
6492,5316,4.0
6670,1226,0.6
7442,7114,3.9
6623,202,0.7
1212,171,0.0
6115,2090,0.2
321,2226,2.3
3930,7899,4.8
2378,6083,1.2
1638,3207,2.1
2433,31,0.9
459,5780,0.8
7571,7454,0.1
5357,2718,1.1
5230,3956,2.7
5780,7998,4.3
5187,3374,1.0
5994,3079,3.4
1220,5876,4.9
187,2245,2.3
5286,4614,4.1
7155,5694,4.4
3488,7233,1.9
5539,4018,3.0
1386,6105,4.5
3517,541,2.0
6399,6110,4.8
5971,4913,3.6
6682,633,1.2
5851,350,1.5
4284,2989,3.1
1773,332,2.3
2148,2008,4.2
2,3421,0.8
213,1137,3.9
4791,7149,4.7
1683,1033,0.2
71,3603,1.2
3237,7116,2.6
3284,3167,3.5
5844,703,1.5
1119,540,4.2
2730,577,1.7
907,3533,0.2
5620,2956,0.2
1117,6641,1.0
6400,5618,0.2
1790,3648,4.6
3231,2530,1.4
4087,6893,0.0
6179,5858,2.8
2099,4644,2.2
674,7956,4.2
6464,6603,4.3
4976,4275,2.7
1997,5826,4.8
2344,3412,1.1
5037,421,2.8
2916,6248,0.8
787,1862,0.6
7680,6582,3.4
5843,5813,0.3
6810,7971,3.2
2407,3770,1.8
5396,427,4.9
7975,6614,1.4
3664,38,4.5
3279,2248,3.9
7090,902,4.2
3132,4,0.8
7074,2773,4.9
6575,2811,1.4
7367,2105,4.6
2824,3415,4.4
4684,7986,3.8
1547,1917,2.7
6430,2584,1.1
3294,2443,4.2
2667,3551,0.3
3336,89,0.5
484,852,0.0
7540,6778,4.4
2747,2142,3.0
7019,1145,3.3
5477,7040,2.1
1373,5406,0.7
6041,1875,4.1
2904,552,1.8
4751,1870,4.9
4494,4755,4.8
6210,4352,4.5
659,2897,3.6
7726,4881,0.0
4765,5906,1.4
3217,3462,2.5
514,7422,2.2
4013,6780,4.5
4924,3318,0.7
5892,7082,4.2
3176,3096,0.1
7322,161,1.3
2370,890,1.9
7927,2957,1.1
5354,3884,2.7
7714,3634,1.9
1761,4920,2.2
3238,4273,1.8
588,7843,1.4
3344,3202,1.2
432,5739,0.5
4654,6842,3.5
4339,5128,2.6
2897,7620,0.9
1121,5037,2.3
3339,873,4.1
2148,3077,2.9
3442,4106,0.7
1610,3896,1.7
154,162,3.7
7171,2789,4.4
7902,1222,4.3
1824,5095,1.4
3352,6630,2.2
5269,1555,3.4
7524,3787,0.2
4278,2613,2.4
2465,2905,0.2
6589,5144,3.2
4655,2956,2.6
6274,445,1.9
369,4092,2.3
577,7072,2.7
6923,858,0.0
3863,183,0.0
5796,1843,2.7
7557,6068,2.6
6181,618,2.9
4075,6592,4.5
5624,1343,4.8
4557,5312,0.8
74,4172,2.5
2066,1874,3.1
5514,3203,0.7
2239,3278,3.7
2599,3571,3.7
3839,4358,4.1
2516,4355,2.3
5022,7944,3.4
5446,3315,1.1
713,408,3.0
7348,2335,0.3
2127,1209,1.5
214,7677,4.6
6306,7779,3.0
1063,6427,1.4
534,971,4.3
739,1124,0.8
7137,3039,4.0
4809,2202,2.3
7385,9,4.9
985,1370,2.9
7544,7273,3.0
6421,1949,2.5
1243,3997,3.3
2756,7091,0.7
3006,3387,3.8
362,1223,3.9
4161,6931,2.8
4369,7327,3.3
5350,2031,0.5
2436,2075,4.0
15,5267,1.5
2829,5491,3.2
2564,5055,2.8
2110,3003,1.3
1003,7722,4.4
4965,5985,0.6
6542,4486,0.5
405,4842,4.2
1112,7617,2.4
6692,4410,4.8
1623,3903,3.8
7398,2699,1.5
3003,6882,1.2
1591,754,1.1
1109,4484,2.6
1838,6367,2.8
7385,3385,4.8
4714,5723,3.3
2075,7376,0.3
1225,1161,4.2
5397,3920,2.3
7211,3111,0.7
4191,1533,1.9
307,3788,0.1
2549,7762,1.6
5893,7849,3.2
5749,3909,0.4
649,7242,3.6
2077,3656,1.4
2662,2068,2.1
1616,4868,2.0
7047,4230,0.6
4690,3677,1.0
7385,889,0.5
7431,2803,4.1
5386,6818,0.0
375,4636,3.3
4747,5645,4.4
6925,6893,2.0
5775,4449,4.5
5779,432,2.7
4361,1696,1.7
3702,6637,1.3
6897,2213,1.1
6408,2659,0.6
4607,7077,1.2
6648,2316,0.9
2670,7089,3.6
1243,3871,2.3
1658,4976,2.4
6119,5575,3.3
4834,7399,3.6
6578,5230,0.8
3750,1138,0.6
3319,3255,2.1
7689,6089,4.7
2384,4988,0.0
7631,3518,4.5
6204,4438,4.9
3968,2299,4.0
6810,4307,3.2
6243,6023,4.8
1900,1791,3.7
1155,1535,3.1
3541,5853,3.1
4269,2078,3.2
3611,4141,4.6
5551,3575,0.4
5476,2214,1.5
1499,6519,1.2
6076,6394,4.6
1217,6822,3.4
3278,3734,2.7
7160,5348,2.9
3622,6368,1.4
5973,2990,2.3
3701,2425,1.0
5937,7576,2.5
5132,6715,1.6
230,3857,4.4
7391,7354,3.5
658,1572,2.9
6530,6020,4.0
4435,1779,2.7
879,7523,1.5
2057,4668,4.2
4926,5911,2.2
3415,5526,2.8
747,414,4.0
674,1074,1.2
6356,4205,1.1
4879,2843,2.4
3704,5557,4.9
7688,1400,0.5
2168,4513,3.1
440,2887,0.4
1304,1364,3.7
5834,7137,4.0
1086,5102,0.6
7149,699,1.8
5106,5573,3.5
7698,1312,2.5
7132,5229,4.7
5868,6457,4.4
2249,2675,1.2
2734,6151,2.8
5670,1499,3.4
528,2789,0.1
3522,4839,3.1
5770,7624,0.4
3216,6480,1.1
6295,4352,2.7
2210,3532,4.7
4275,5046,2.7
2415,6088,1.5
2525,4910,1.4
1613,2414,1.0
405,7428,2.9
3511,2270,1.3
7646,5808,0.7
7815,2741,2.2
6909,2820,2.8
7548,5067,1.7
5431,5866,4.4
7541,3246,0.1
4630,5928,0.1
4340,6441,0.9
101,2845,3.8
2204,6466,0.5
6383,4419,2.9
6835,3509,2.2
5187,6957,2.6
5344,6843,2.2
4530,2312,3.5
173,3272,4.4
4239,5083,2.2
3781,4998,3.1
5805,1992,2.3
7351,5276,0.4
613,4107,3.6
5873,234,2.2
653,3191,0.5
5957,6796,4.3
3521,1406,4.9
3494,597,1.5
5853,6631,0.4
7019,3987,4.1
4479,343,4.6
4939,6095,1.8
714,6155,0.2
2015,2827,4.4
926,3481,1.9
7076,4483,1.8
480,5940,3.6
1845,5359,2.8
1528,3047,1.2
2260,6461,4.4
589,3350,3.6
4833,2648,0.8
1930,2370,0.5
737,2662,3.5
5596,7043,4.1
2424,5187,3.1
1266,2253,2.3
7855,4424,3.4
6715,7534,0.7
5934,7048,1.4
5291,2507,4.8
3010,655,3.8
1589,4712,1.3
1688,3171,4.5
2193,6431,4.2
5823,3653,3.2
6199,6629,1.6
6058,7790,4.0
5218,2314,4.2
7339,148,4.3
6350,4343,3.0
633,7204,3.9
1978,3311,4.8
7338,7431,2.5
6567,4624,4.5
2489,6367,2.3
1366,6417,4.8
3392,7112,3.2
268,643,0.6
5631,6681,4.7
7761,7250,2.4
83,4450,0.8
5100,1219,2.8
1215,2542,0.1
7144,5429,0.6
2086,3136,0.0
5011,5986,4.3
2317,5335,1.2
6649,476,4.9
